text_id,GPEs,neg,neu,pos,compound,evaluation
3271,,0.163,0.698,0.14,-0.0772,negative
3272,,0.0,1.0,0.0,0.0,neutral
3275,['U.S.'],0.06,0.94,0.0,-0.0572,negative
3276,['Israel'],0.0,1.0,0.0,0.0,neutral
3277,,0.0,1.0,0.0,0.0,neutral
3278,,0.412,0.588,0.0,-0.2732,negative
3281,['London'],0.0,1.0,0.0,0.0,neutral
3282,,0.206,0.794,0.0,-0.5994,negative
3283,,0.146,0.854,0.0,-0.34,negative
3284,"['U.S.', 'Syria']",0.112,0.888,0.0,-0.0018,neutral
3287,['Vietnam'],0.0,1.0,0.0,0.0,neutral
3289,"['America', 'Philippines']",0.0,1.0,0.0,0.0,neutral
3292,,0.0,0.698,0.302,0.3818,positive
3294,,0.302,0.698,0.0,-0.3818,negative
3295,,0.322,0.678,0.0,-0.765,negative
3297,,0.301,0.578,0.121,-0.5319,negative
3298,['Palestine'],0.0,1.0,0.0,0.0,neutral
3300,,0.2,0.8,0.0,-0.128,negative
3301,,0.0,0.806,0.194,0.34,positive
3303,,0.0,1.0,0.0,0.0,neutral
3306,,0.0,0.769,0.231,0.2732,positive
3307,,0.0,0.764,0.236,0.5267,positive
3309,,0.124,0.876,0.0,-0.4767,negative
3312,,0.0,0.482,0.518,0.5106,positive
3313,"['Russia', 'Spain']",0.398,0.508,0.093,-0.5574,negative
3314,,0.178,0.658,0.164,-0.0516,negative
3316,,0.0,1.0,0.0,0.0,neutral
3317,['U.S.'],0.119,0.881,0.0,-0.2263,negative
3319,"['US', 'Russia']",0.0,0.803,0.197,0.2411,positive
3320,['Iraq'],0.0,1.0,0.0,0.0,neutral
3321,,0.0,0.897,0.103,0.128,positive
3322,,0.261,0.739,0.0,-0.6044,negative
3324,,0.0,1.0,0.0,0.0,neutral
3326,,0.0,1.0,0.0,0.0,neutral
3327,,0.0,1.0,0.0,0.0,neutral
3328,,0.0,0.678,0.322,0.4215,positive
3329,,0.375,0.625,0.0,-0.8316,negative
3330,,0.32,0.68,0.0,-0.6408,negative
3333,,0.0,1.0,0.0,0.0,neutral
3335,,0.0,0.738,0.262,0.4939,positive
3338,,0.132,0.868,0.0,-0.2808,negative
3342,['Propaganda'],0.457,0.543,0.0,-0.7096,negative
3343,,0.0,0.602,0.398,0.765,positive
3345,,0.0,1.0,0.0,0.0,neutral
3348,['Put North Korea'],0.0,1.0,0.0,0.0,neutral
3351,,0.0,0.816,0.184,0.4019,positive
3354,,0.0,1.0,0.0,0.0,neutral
3355,,0.0,1.0,0.0,0.0,neutral
3356,,0.197,0.563,0.239,-0.1027,negative
3357,,0.0,0.858,0.142,0.2057,positive
3359,,0.0,1.0,0.0,0.0,neutral
3361,,0.0,1.0,0.0,0.0,neutral
3362,,0.0,1.0,0.0,0.0,neutral
3364,,0.199,0.631,0.17,-0.1317,negative
3366,,0.234,0.561,0.206,-0.0772,negative
3367,['UK'],0.0,1.0,0.0,0.0,neutral
3371,,0.302,0.698,0.0,-0.516,negative
3372,['Russia'],0.0,1.0,0.0,0.0,neutral
3375,,0.209,0.791,0.0,-0.5719,negative
3376,,0.0,0.658,0.342,0.3818,positive
3378,,0.454,0.546,0.0,-0.8074,negative
3381,,0.231,0.769,0.0,-0.4019,negative
3382,,0.0,1.0,0.0,0.0,neutral
3386,,0.0,0.728,0.272,0.6808,positive
3387,"['Russia', 'US']",0.0,1.0,0.0,0.0,neutral
3388,,0.0,0.885,0.115,0.0772,positive
3391,,0.0,0.807,0.193,0.3875,positive
3393,['Russia'],0.0,0.485,0.515,0.8176,positive
3395,,0.0,1.0,0.0,0.0,neutral
3399,,0.365,0.635,0.0,-0.3182,negative
3403,,0.189,0.663,0.148,-0.2023,negative
3406,['Romania'],0.0,1.0,0.0,0.0,neutral
3408,,0.37,0.63,0.0,-0.5719,negative
3410,,0.0,1.0,0.0,0.0,neutral
3412,,0.323,0.677,0.0,-0.7991,negative
3414,['US'],0.123,0.877,0.0,-0.1027,negative
3415,,0.0,0.632,0.368,0.5423,positive
3417,,0.318,0.682,0.0,-0.8126,negative
3418,,0.0,1.0,0.0,0.0,neutral
3420,,0.0,0.5,0.5,0.7184,positive
3423,,0.0,1.0,0.0,0.0,neutral
3424,,0.0,0.793,0.207,0.5255,positive
3426,,0.0,1.0,0.0,0.0,neutral
3429,,0.104,0.896,0.0,-0.1868,negative
3431,,0.176,0.524,0.3,0.3818,positive
3433,,0.326,0.674,0.0,-0.4404,negative
3436,,0.146,0.382,0.471,0.7269,positive
3437,,0.262,0.738,0.0,-0.4404,negative
3439,,0.0,0.716,0.284,0.4168,positive
3442,,0.231,0.769,0.0,-0.128,negative
3443,,0.0,1.0,0.0,0.0,neutral
3446,,0.0,0.53,0.47,0.7351,positive
3448,,0.0,0.734,0.266,0.4404,positive
3450,,0.464,0.536,0.0,-0.3818,negative
3457,,0.0,1.0,0.0,0.0,neutral
3458,,0.0,0.839,0.161,0.3612,positive
3465,,0.0,1.0,0.0,0.0,neutral
3467,,0.328,0.517,0.155,-0.4588,negative
3468,,0.0,0.82,0.18,0.2942,positive
3470,,0.189,0.811,0.0,-0.2732,negative
3471,,0.0,1.0,0.0,0.0,neutral
3475,,0.217,0.783,0.0,-0.5574,negative
3476,,0.0,0.676,0.324,0.5859,positive
3480,,0.259,0.741,0.0,-0.4215,negative
3481,,0.0,0.828,0.172,0.4404,positive
3483,,0.198,0.802,0.0,-0.5707,negative
3484,,0.0,1.0,0.0,0.0,neutral
3487,,0.326,0.674,0.0,-0.743,negative
3488,,0.0,1.0,0.0,0.0,neutral
3491,,0.248,0.603,0.149,-0.4215,negative
3492,,0.0,0.695,0.305,0.3875,positive
3494,,0.302,0.698,0.0,-0.5994,negative
3495,,0.0,1.0,0.0,0.0,neutral
3500,,0.266,0.503,0.231,-0.1744,negative
3504,['Hillary'],0.0,1.0,0.0,0.0,neutral
3509,,0.394,0.606,0.0,-0.5994,negative
3511,,0.0,1.0,0.0,0.0,neutral
3512,,0.0,0.816,0.184,0.2023,positive
3514,,0.0,0.787,0.213,0.4019,positive
3515,['US'],0.412,0.588,0.0,-0.7906,negative
3516,['Syria'],0.288,0.541,0.171,-0.3182,negative
3518,,0.0,0.867,0.133,0.3818,positive
3525,,0.431,0.569,0.0,-0.8442,negative
3528,,0.181,0.708,0.111,-0.3818,negative
3530,,0.0,1.0,0.0,0.0,neutral
3532,['US'],0.0,1.0,0.0,0.0,neutral
3534,,0.233,0.517,0.25,0.0516,positive
3536,"['Russia', 'Syria']",0.0,0.789,0.211,0.34,positive
3537,,0.13,0.87,0.0,-0.0516,negative
3538,,0.0,1.0,0.0,0.0,neutral
3541,"['US', 'US', 'New Eastern Outlook']",0.0,1.0,0.0,0.0,neutral
3544,,0.091,0.909,0.0,-0.0516,negative
3546,['Florida'],0.0,1.0,0.0,0.0,neutral
3549,,0.0,1.0,0.0,0.0,neutral
3550,,0.412,0.588,0.0,-0.5423,negative
3555,,0.444,0.556,0.0,-0.75,negative
3559,,0.0,1.0,0.0,0.0,neutral
3561,,0.549,0.451,0.0,-0.8074,negative
3562,,0.0,0.725,0.275,0.5859,positive
3566,,0.171,0.829,0.0,-0.5423,negative
3571,,0.0,0.756,0.244,0.4404,positive
3573,['Brazil'],0.0,1.0,0.0,0.0,neutral
3575,,0.0,0.68,0.32,0.5106,positive
3576,['The United States'],0.153,0.675,0.172,0.0772,positive
3578,,0.0,0.892,0.108,0.1779,positive
3582,,0.0,1.0,0.0,0.0,neutral
3586,['U.S.'],0.298,0.702,0.0,-0.802,negative
3587,['America'],0.425,0.575,0.0,-0.5709,negative
3591,"['Russia', 'U.S.']",0.231,0.769,0.0,-0.4019,negative
3594,"['Washington', 'Venezuela']",0.0,1.0,0.0,0.0,neutral
3597,,0.0,1.0,0.0,0.0,neutral
3598,"['America', 'Grand Piano']",0.0,0.625,0.375,0.4588,positive
3599,,0.0,0.709,0.291,0.7111,positive
3605,,0.0,1.0,0.0,0.0,neutral
3608,['Britain'],0.0,0.957,0.043,0.0762,positive
3614,,0.0,0.86,0.14,0.0772,positive
3618,,0.0,1.0,0.0,0.0,neutral
3620,,0.306,0.694,0.0,-0.6597,negative
3622,['America'],0.274,0.726,0.0,-0.7506,negative
3624,,0.396,0.5,0.104,-0.7906,negative
3625,,0.0,1.0,0.0,0.0,neutral
3627,,0.0,0.678,0.322,0.2263,positive
3633,,0.0,1.0,0.0,0.0,neutral
3636,,0.423,0.577,0.0,-0.296,negative
3641,['U.S.'],0.0,0.763,0.237,0.4767,positive
3642,,0.0,1.0,0.0,0.0,neutral
3643,,0.146,0.854,0.0,-0.34,negative
3644,['New York'],0.0,1.0,0.0,0.0,neutral
3645,,0.136,0.809,0.055,-0.4404,negative
3646,,0.0,0.827,0.173,0.3182,positive
3648,,0.63,0.37,0.0,-0.7783,negative
3649,,0.285,0.438,0.277,-0.2732,negative
3653,,0.0,0.865,0.135,0.4215,positive
3655,,0.0,1.0,0.0,0.0,neutral
3656,,0.0,1.0,0.0,0.0,neutral
3657,,0.22,0.6,0.18,-0.1531,negative
3658,,0.375,0.625,0.0,-0.7184,negative
3660,,0.0,1.0,0.0,0.0,neutral
3663,,0.0,1.0,0.0,0.0,neutral
3669,,0.22,0.6,0.18,-0.2023,negative
3674,,0.0,0.714,0.286,0.34,positive
3677,,0.0,1.0,0.0,0.0,neutral
3678,,0.195,0.543,0.262,0.3016,positive
3679,,0.146,0.854,0.0,-0.34,negative
3682,,0.348,0.652,0.0,-0.4939,negative
3683,,0.0,1.0,0.0,0.0,neutral
3684,,0.268,0.732,0.0,-0.296,negative
3685,,0.0,1.0,0.0,0.0,neutral
3686,,0.0,0.909,0.091,0.1027,positive
3690,,0.323,0.472,0.205,-0.3612,negative
3691,,0.383,0.617,0.0,-0.7351,negative
3693,"['US', 'Iraq']",0.396,0.604,0.0,-0.802,negative
3694,,0.0,0.614,0.386,0.7424,positive
3696,,0.0,1.0,0.0,0.0,neutral
3701,,0.0,1.0,0.0,0.0,neutral
3703,,0.0,0.759,0.241,0.3695,positive
3704,,0.085,0.915,0.0,-0.0516,negative
3705,['Texas'],0.137,0.863,0.0,-0.5859,negative
3707,,0.128,0.872,0.0,-0.2263,negative
3708,,0.0,1.0,0.0,0.0,neutral
3709,,0.0,1.0,0.0,0.0,neutral
3710,,0.0,1.0,0.0,0.0,neutral
3711,,0.299,0.701,0.0,-0.6765,negative
3712,,0.176,0.571,0.252,0.3818,positive
3713,,0.379,0.621,0.0,-0.8602,negative
3718,['US'],0.0,1.0,0.0,0.0,neutral
3719,['Orlando'],0.0,1.0,0.0,0.0,neutral
3720,,0.0,1.0,0.0,0.0,neutral
3721,,0.0,1.0,0.0,0.0,neutral
3722,,0.0,1.0,0.0,0.0,neutral
3723,,0.0,0.625,0.375,0.4939,positive
3726,,0.216,0.784,0.0,-0.296,negative
3731,,0.0,0.544,0.456,0.8198,positive
3735,,0.0,0.819,0.181,0.5473,positive
3736,,0.0,0.77,0.23,0.2716,positive
3737,,0.167,0.833,0.0,-0.4588,negative
3738,,0.0,1.0,0.0,0.0,neutral
3742,,0.0,0.672,0.328,0.5267,positive
3744,,0.148,0.852,0.0,-0.3933,negative
3749,['The United States'],0.0,0.763,0.237,0.4215,positive
3751,,0.193,0.807,0.0,-0.4767,negative
3752,,0.0,0.807,0.193,0.3875,positive
3755,,0.0,1.0,0.0,0.0,neutral
3761,,0.209,0.791,0.0,-0.4404,negative
3763,['Lifetime'],0.167,0.833,0.0,-0.1531,negative
3764,,0.0,0.538,0.462,0.7184,positive
3766,,0.2,0.8,0.0,-0.3612,negative
3767,,0.0,1.0,0.0,0.0,neutral
3768,,0.346,0.654,0.0,-0.6399,negative
3770,,0.0,0.741,0.259,0.4215,positive
3774,['Brexit'],0.0,0.625,0.375,0.6808,positive
3777,,0.0,1.0,0.0,0.0,neutral
3778,,0.199,0.664,0.137,-0.34,negative
3779,,0.0,1.0,0.0,0.0,neutral
3780,,0.0,0.827,0.173,0.3182,positive
3782,,0.328,0.672,0.0,-0.4404,negative
3784,,0.414,0.185,0.401,0.2023,positive
3786,,0.0,1.0,0.0,0.0,neutral
3788,,0.0,1.0,0.0,0.0,neutral
3791,,0.306,0.694,0.0,-0.6486,negative
3792,,0.467,0.533,0.0,-0.8885,negative
3793,,0.522,0.478,0.0,-0.836,negative
3795,,0.0,1.0,0.0,0.0,neutral
3796,['Washington'],0.0,1.0,0.0,0.0,neutral
3797,,0.146,0.625,0.229,0.2023,positive
3803,,0.376,0.462,0.162,-0.5719,negative
3807,,0.0,1.0,0.0,0.0,neutral
3808,,0.0,1.0,0.0,0.0,neutral
3809,,0.493,0.355,0.152,-0.7695,negative
3810,,0.512,0.488,0.0,-0.743,negative
3812,,0.0,1.0,0.0,0.0,neutral
3813,['Saudi Arabia'],0.0,0.748,0.252,0.4019,positive
3814,,0.0,1.0,0.0,0.0,neutral
3816,"['Canada', 'EU']",0.0,1.0,0.0,0.0,neutral
3818,,0.267,0.607,0.127,-0.5473,negative
3821,,0.216,0.784,0.0,-0.296,negative
3822,,0.0,0.688,0.312,0.7003,positive
3823,"['UK', 'Zimbabwe']",0.0,1.0,0.0,0.0,neutral
3826,,0.0,0.779,0.221,0.5037,positive
3827,"['Russia', 'Leave']",0.261,0.609,0.13,-0.128,negative
3828,,0.277,0.723,0.0,-0.3182,negative
3833,,0.0,0.71,0.29,0.5423,positive
3835,['Ukraine'],0.0,1.0,0.0,0.0,neutral
3836,,0.0,1.0,0.0,0.0,neutral
3837,,0.0,1.0,0.0,0.0,neutral
3840,,0.0,1.0,0.0,0.0,neutral
3841,,0.451,0.549,0.0,-0.4767,negative
3842,,0.242,0.758,0.0,-0.6249,negative
3843,,0.18,0.82,0.0,-0.296,negative
3852,,0.0,1.0,0.0,0.0,neutral
3853,,0.0,0.631,0.369,0.6249,positive
3854,,0.0,0.721,0.279,0.4767,positive
3855,,0.557,0.443,0.0,-0.8192,negative
3858,,0.0,1.0,0.0,0.0,neutral
3862,,0.322,0.678,0.0,-0.765,negative
3864,,0.0,1.0,0.0,0.0,neutral
3865,,0.0,1.0,0.0,0.0,neutral
3867,,0.231,0.769,0.0,-0.5574,negative
3872,['UK'],0.344,0.656,0.0,-0.8091,negative
3874,,0.0,0.357,0.643,0.802,positive
3876,,0.0,0.735,0.265,0.2023,positive
3877,,0.239,0.761,0.0,-0.296,negative
3882,,0.158,0.842,0.0,-0.128,negative
3883,,0.203,0.29,0.507,0.4939,positive
3888,,0.0,1.0,0.0,0.0,neutral
3892,,0.0,0.875,0.125,0.25,positive
3896,,0.0,1.0,0.0,0.0,neutral
3897,,0.264,0.165,0.57,0.5719,positive
3900,"['America', 'Russia']",0.0,1.0,0.0,0.0,neutral
3902,,0.231,0.769,0.0,-0.128,negative
3904,,0.0,1.0,0.0,0.0,neutral
3905,,0.342,0.658,0.0,-0.3818,negative
3906,,0.0,1.0,0.0,0.0,neutral
3908,"['Ohio', 'Florida']",0.34,0.66,0.0,-0.6908,negative
3910,,0.327,0.673,0.0,-0.7777,negative
3911,,0.35,0.65,0.0,-0.6505,negative
3912,,0.125,0.875,0.0,-0.25,negative
3913,,0.497,0.503,0.0,-0.7845,negative
3914,,0.0,1.0,0.0,0.0,neutral
3916,,0.0,1.0,0.0,0.0,neutral
3917,['Russia'],0.347,0.653,0.0,-0.749,negative
3919,['North Dakota'],0.35,0.65,0.0,-0.5106,negative
3921,['Russia'],0.0,1.0,0.0,0.0,neutral
3922,,0.255,0.745,0.0,-0.4767,negative
3923,,0.289,0.413,0.297,0.024,neutral
3926,['Massachusetts'],0.384,0.616,0.0,-0.8842,negative
3928,,0.0,1.0,0.0,0.0,neutral
3932,,0.202,0.442,0.356,0.347,positive
3934,,0.224,0.56,0.216,-0.0516,negative
3936,"['Russia', 'Syria']",0.0,1.0,0.0,0.0,neutral
3937,,0.263,0.602,0.135,-0.4019,negative
3939,,0.318,0.682,0.0,-0.4215,negative
3940,,0.0,1.0,0.0,0.0,neutral
3942,,0.188,0.642,0.17,-0.1027,negative
3943,,0.0,0.833,0.167,0.2023,positive
3944,,0.0,1.0,0.0,0.0,neutral
3946,,0.0,0.909,0.091,0.2023,positive
3948,,0.0,1.0,0.0,0.0,neutral
3951,,0.0,1.0,0.0,0.0,neutral
3952,,0.0,1.0,0.0,0.0,neutral
3953,,0.124,0.69,0.186,0.2263,positive
3955,,0.277,0.355,0.369,0.0772,positive
3959,,0.462,0.538,0.0,-0.6486,negative
3961,,0.0,1.0,0.0,0.0,neutral
3963,,0.167,0.833,0.0,-0.3412,negative
3964,['Germany'],0.0,0.667,0.333,0.4588,positive
3968,,0.209,0.663,0.128,-0.3818,negative
3970,,0.3,0.5,0.2,-0.2023,negative
3971,,0.0,1.0,0.0,0.0,neutral
3972,"['Russia', 'India']",0.0,1.0,0.0,0.0,neutral
3973,,0.0,0.649,0.351,0.6597,positive
3974,['Israel'],0.0,0.756,0.244,0.4404,positive
3976,,0.128,0.724,0.148,0.1531,positive
3977,,0.192,0.712,0.096,-0.4019,negative
3978,,0.104,0.896,0.0,-0.1027,negative
3979,,0.0,1.0,0.0,0.0,neutral
3983,,0.0,1.0,0.0,0.0,neutral
3985,,0.326,0.674,0.0,-0.4404,negative
3986,['U.S.'],0.0,1.0,0.0,0.0,neutral
3988,,0.279,0.508,0.213,-0.0772,negative
3989,,0.0,1.0,0.0,0.0,neutral
3994,,0.0,1.0,0.0,0.0,neutral
3998,['Palestine'],0.0,1.0,0.0,0.0,neutral
3999,,0.0,1.0,0.0,0.0,neutral
4000,,0.0,1.0,0.0,0.0,neutral
4005,,0.304,0.696,0.0,-0.5423,negative
4007,,0.0,0.89,0.11,0.3007,positive
4008,,0.206,0.794,0.0,-0.3818,negative
4011,,0.0,1.0,0.0,0.0,neutral
4015,,0.0,1.0,0.0,0.0,neutral
4016,,0.217,0.635,0.148,-0.3164,negative
4017,,0.231,0.769,0.0,-0.4019,negative
4018,,0.148,0.57,0.281,0.5423,positive
4019,,0.15,0.85,0.0,-0.3182,negative
4020,,0.247,0.753,0.0,-0.5574,negative
4023,,0.0,0.73,0.27,0.5859,positive
4024,,0.307,0.693,0.0,-0.4767,negative
4025,,0.149,0.851,0.0,-0.1027,negative
4027,['Brazil'],0.232,0.581,0.187,-0.1759,negative
4031,['North Carolina'],0.138,0.747,0.115,-0.1027,negative
4033,,0.456,0.544,0.0,-0.636,negative
4035,,0.431,0.569,0.0,-0.8442,negative
4040,,0.255,0.745,0.0,-0.34,negative
4041,,0.388,0.612,0.0,-0.4215,negative
4042,['D.C.'],0.47,0.53,0.0,-0.7351,negative
4043,,0.493,0.507,0.0,-0.7783,negative
4044,,0.0,0.778,0.222,0.3744,positive
4045,,0.0,0.7,0.3,0.4588,positive
4047,['US'],0.0,1.0,0.0,0.0,neutral
4048,,0.0,1.0,0.0,0.0,neutral
4049,,0.132,0.76,0.108,-0.1531,negative
4050,,0.0,0.682,0.318,0.6369,positive
4055,,0.206,0.562,0.231,0.1027,positive
4056,,0.551,0.449,0.0,-0.87,negative
4059,['Dakota'],0.0,1.0,0.0,0.0,neutral
4060,['America'],0.18,0.721,0.099,-0.4215,negative
4062,,0.137,0.863,0.0,-0.4019,negative
4063,,0.171,0.685,0.144,-0.1027,negative
4064,"['Russia', 'Moscow']",0.0,0.812,0.188,0.5719,positive
4065,,0.0,0.769,0.231,0.34,positive
4066,,0.231,0.769,0.0,-0.5106,negative
4067,,0.296,0.704,0.0,-0.2732,negative
4068,['America'],0.0,1.0,0.0,0.0,neutral
4069,,0.0,1.0,0.0,0.0,neutral
4074,,0.0,0.602,0.398,0.5106,positive
4078,,0.213,0.787,0.0,-0.4215,negative
4080,['Russia'],0.0,1.0,0.0,0.0,neutral
4082,,0.0,1.0,0.0,0.0,neutral
4084,,0.186,0.657,0.157,-0.1354,negative
4085,,0.137,0.863,0.0,-0.2263,negative
4086,,0.0,1.0,0.0,0.0,neutral
4088,['Standing Rock'],0.0,0.793,0.207,0.5267,positive
4090,,0.0,1.0,0.0,0.0,neutral
4093,,0.245,0.755,0.0,-0.3818,negative
4095,,0.0,1.0,0.0,0.0,neutral
4101,,0.0,0.843,0.157,0.0772,positive
4103,,0.0,1.0,0.0,0.0,neutral
4106,,0.271,0.729,0.0,-0.3818,negative
4107,,0.0,1.0,0.0,0.0,neutral
4108,,0.216,0.784,0.0,-0.5106,negative
4109,,0.355,0.645,0.0,-0.296,negative
4110,,0.184,0.816,0.0,-0.2577,negative
4111,['Mosul'],0.0,1.0,0.0,0.0,neutral
4113,['Us'],0.0,1.0,0.0,0.0,neutral
4114,['Russia'],0.0,0.902,0.098,0.0772,positive
4115,,0.0,1.0,0.0,0.0,neutral
4116,,0.0,1.0,0.0,0.0,neutral
4117,,0.262,0.738,0.0,-0.5994,negative
4119,,0.0,0.756,0.244,0.4404,positive
4121,,0.0,1.0,0.0,0.0,neutral
4122,,0.0,1.0,0.0,0.0,neutral
4124,,0.0,1.0,0.0,0.0,neutral
4125,['Oregon'],0.0,0.846,0.154,0.25,positive
4126,,0.0,1.0,0.0,0.0,neutral
4128,,0.284,0.569,0.147,-0.4404,negative
4129,,0.275,0.725,0.0,-0.4881,negative
4133,,0.0,1.0,0.0,0.0,neutral
4137,['Mosul'],0.29,0.71,0.0,-0.6705,negative
4138,,0.0,0.615,0.385,0.3612,positive
4143,,0.221,0.779,0.0,-0.5267,negative
4147,,0.0,0.859,0.141,0.2023,positive
4148,,0.095,0.905,0.0,-0.25,negative
4149,['Yemen'],0.55,0.45,0.0,-0.7269,negative
4151,,0.213,0.787,0.0,-0.2263,negative
4152,,0.167,0.833,0.0,-0.4588,negative
4156,,0.319,0.556,0.125,-0.6369,negative
4158,['Vermont'],0.252,0.748,0.0,-0.4019,negative
4160,,0.0,0.833,0.167,0.34,positive
4162,,0.0,0.862,0.138,0.34,positive
4163,,0.0,0.855,0.145,0.2584,positive
4166,,0.205,0.795,0.0,-0.5574,negative
4168,['Yemen'],0.36,0.64,0.0,-0.6705,negative
4171,,0.0,0.687,0.313,0.6249,positive
4173,['Spain'],0.326,0.674,0.0,-0.743,negative
4176,,0.388,0.612,0.0,-0.6908,negative
4178,,0.0,1.0,0.0,0.0,neutral
4179,,0.0,0.714,0.286,0.34,positive
4180,,0.233,0.631,0.136,-0.4588,negative
4183,['Washington'],0.0,1.0,0.0,0.0,neutral
4184,,0.0,0.815,0.185,0.1511,positive
4186,['Eritrea'],0.109,0.891,0.0,-0.0258,neutral
4187,,0.39,0.61,0.0,-0.4939,negative
4190,,0.503,0.497,0.0,-0.7964,negative
4191,,0.208,0.56,0.232,0.0772,positive
4194,['Reno'],0.245,0.755,0.0,-0.3818,negative
4195,,0.225,0.775,0.0,-0.4939,negative
4198,,0.478,0.522,0.0,-0.6705,negative
4199,,0.415,0.585,0.0,-0.4278,negative
4200,,0.239,0.761,0.0,-0.296,negative
4204,,0.0,0.593,0.407,0.9776,positive
4209,,0.0,1.0,0.0,0.0,neutral
4211,,0.0,0.794,0.206,0.3252,positive
4214,,0.481,0.519,0.0,-0.7579,negative
4215,['China'],0.318,0.682,0.0,-0.4215,negative
4216,['New York'],0.0,0.828,0.172,0.4019,positive
4218,['US'],0.625,0.375,0.0,-0.875,negative
4219,,0.304,0.696,0.0,-0.3612,negative
4220,,0.252,0.748,0.0,-0.4019,negative
4223,,0.0,1.0,0.0,0.0,neutral
4225,,0.0,1.0,0.0,0.0,neutral
4228,,0.0,1.0,0.0,0.0,neutral
4232,['Mosul'],0.122,0.732,0.146,0.1007,positive
4237,,0.0,0.843,0.157,0.3034,positive
4239,,0.0,1.0,0.0,0.0,neutral
4240,['US'],0.0,1.0,0.0,0.0,neutral
4242,,0.0,1.0,0.0,0.0,neutral
4243,,0.0,0.349,0.651,0.9316,positive
4244,,0.0,0.707,0.293,0.4404,positive
4246,,0.0,1.0,0.0,0.0,neutral
4247,,0.087,0.913,0.0,-0.2732,negative
4250,['U.S.'],0.254,0.666,0.081,-0.6046,negative
4251,,0.0,0.556,0.444,0.4939,positive
4254,,0.176,0.824,0.0,-0.128,negative
4258,,0.0,1.0,0.0,0.0,neutral
4259,,0.0,0.577,0.423,0.296,positive
4265,,0.0,1.0,0.0,0.0,neutral
4266,,0.201,0.671,0.128,-0.296,negative
4268,,0.241,0.759,0.0,-0.2263,negative
4271,,0.0,0.612,0.388,0.4215,positive
4274,,0.0,1.0,0.0,0.0,neutral
4275,['America'],0.17,0.83,0.0,-0.6486,negative
4276,,0.365,0.635,0.0,-0.7845,negative
4281,,0.344,0.656,0.0,-0.6369,negative
4283,,0.147,0.66,0.193,0.2263,positive
4286,,0.191,0.809,0.0,-0.3818,negative
4292,,0.0,1.0,0.0,0.0,neutral
4295,,0.241,0.759,0.0,-0.6289,negative
4298,,0.0,1.0,0.0,0.0,neutral
4300,,0.0,1.0,0.0,0.0,neutral
4303,,0.0,1.0,0.0,0.0,neutral
4304,,0.0,1.0,0.0,0.0,neutral
4306,,0.0,0.659,0.341,0.6908,positive
4308,,0.199,0.705,0.096,-0.3818,negative
4309,,0.0,1.0,0.0,0.0,neutral
4310,,0.0,1.0,0.0,0.0,neutral
4316,['US'],0.362,0.638,0.0,-0.5267,negative
4318,,0.0,0.712,0.288,0.7717,positive
4320,,0.0,0.809,0.191,0.5106,positive
4321,,0.388,0.612,0.0,-0.7456,negative
4323,,0.0,1.0,0.0,0.0,neutral
4324,,0.396,0.604,0.0,-0.6037,negative
4325,['Philadelphia'],0.56,0.44,0.0,-0.8807,negative
4328,,0.333,0.667,0.0,-0.8176,negative
4332,['Italy'],0.38,0.62,0.0,-0.5994,negative
4333,,0.0,1.0,0.0,0.0,neutral
4334,['Moscow'],0.188,0.812,0.0,-0.4588,negative
4335,,0.306,0.51,0.184,-0.296,negative
4341,['Syria - Waiting For The Next Moves       '],0.0,1.0,0.0,0.0,neutral
4344,['Broward County'],0.192,0.808,0.0,-0.5859,negative
4349,"['U.S.', 'America']",0.0,1.0,0.0,0.0,neutral
4353,"['Larium', 'Mozambique—1993–1994']",0.0,0.738,0.262,0.4939,positive
4358,,0.297,0.508,0.195,-0.296,negative
4359,['Russia'],0.235,0.765,0.0,-0.4588,negative
4361,,0.0,0.663,0.337,0.7269,positive
4362,,0.326,0.674,0.0,-0.4404,negative
4366,,0.0,1.0,0.0,0.0,neutral
4370,,0.615,0.385,0.0,-0.4939,negative
4372,"['Pakistan', 'Islamabad']",0.204,0.584,0.212,0.0258,neutral
4375,,0.074,0.74,0.186,0.6249,positive
4378,,0.0,1.0,0.0,0.0,neutral
4379,['Orlando'],0.0,1.0,0.0,0.0,neutral
4381,['China'],0.0,1.0,0.0,0.0,neutral
4385,,0.649,0.209,0.141,-0.8658,negative
4386,,0.0,1.0,0.0,0.0,neutral
4387,,0.0,1.0,0.0,0.0,neutral
4389,,0.0,1.0,0.0,0.0,neutral
4390,,0.0,1.0,0.0,0.0,neutral
4391,,0.13,0.87,0.0,-0.128,negative
4392,,0.0,1.0,0.0,0.0,neutral
4394,,0.302,0.698,0.0,-0.5984,negative
4396,['America'],0.531,0.469,0.0,-0.7783,negative
4397,,0.0,1.0,0.0,0.0,neutral
4398,,0.0,1.0,0.0,0.0,neutral
4400,,0.0,1.0,0.0,0.0,neutral
4401,,0.0,0.756,0.244,0.4404,positive
4406,,0.192,0.808,0.0,-0.228,negative
4408,['Tel Aviv'],0.0,1.0,0.0,0.0,neutral
4409,"['Washington', 'Syria']",0.0,1.0,0.0,0.0,neutral
4410,,0.211,0.789,0.0,-0.4939,negative
4412,,0.149,0.69,0.161,0.0498,neutral
4418,,0.247,0.753,0.0,-0.3182,negative
4419,,0.29,0.483,0.228,-0.2263,negative
4420,,0.0,1.0,0.0,0.0,neutral
